HomeTeam,AwayTeam,HomeLastMatch,AwayLastMatch,HomeGoalDiff,AwayGoalDiff,HomeAvgGoals,AwayAvgGoals,HomeWinStreak,AwayWinStreak,HomeAvgConceded,AwayAvgConceded,HomeGoalDiffAvg,AwayGoalDiffAvg,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,MarketAverageHomeWinOdds,MarketAverageDrawWinOdds,MarketAverageAwayWinOdds,MarketAverageOver2.5Goals,MarketAverageUnder2.5Goals
11,20,21,20,1,-1,3.0,1.2,2,1,1.0,1.2,2.0,0.0,2,1,1,1.17,8.2,14.79,1.35,3.22
11,0,8,7,0,0,2.67,2.2,2,2,1.33,1.0,1.33,1.2,2,2,0,1.83,3.62,4.52,2.02,1.82
11,7,13,7,1,-1,2.75,1.6,3,1,1.5,1.4,1.25,0.2,3,2,1,1.24,6.85,11.11,1.45,2.74
11,15,21,21,1,-1,2.4,0.6,4,1,1.2,1.6,1.2,-1.0,1,0,1,1.11,10.94,21.04,1.27,3.73
11,16,28,27,-4,4,1.6,2.2,3,2,1.8,1.2,-0.2,1.0,0,4,-1,1.49,5.01,5.92,1.31,3.46
11,24,11,11,3,-3,1.8,1.4,3,3,1.6,1.2,0.2,0.2,3,0,1,1.37,5.21,8.25,1.59,2.4
11,12,11,11,-1,1,1.6,1.6,3,2,1.6,1.2,0.0,0.4,1,2,-1,1.58,4.59,5.04,1.43,2.78
11,6,11,12,0,0,1.2,1.4,2,3,1.4,0.6,-0.2,0.8,1,1,0,1.34,5.46,8.59,1.55,2.44
11,18,9,9,3,-3,1.8,1.2,2,1,1.6,2.0,0.2,-0.8,4,1,1,1.31,6.09,8.3,1.34,3.23
11,4,21,21,2,-2,2.4,0.8,3,1,1.0,1.6,1.4,-0.8,3,1,1,2.03,4.03,3.29,1.41,2.88
11,13,21,21,4,-4,2.6,1.0,3,1,1.0,1.8,1.6,-0.8,4,0,1,1.97,4.07,3.44,1.45,2.77
11,10,8,4,-2,2,2.4,1.8,3,4,1.0,0.4,1.4,1.4,0,2,-1,2.9,3.86,2.26,1.41,2.89
12,7,7,7,1,-1,1.0,1.4,1,1,0.0,1.4,1.0,0.0,1,0,1,1.62,4.36,5.15,1.53,2.52
12,10,16,15,-3,3,0.5,2.0,1,4,1.5,0.4,-1.0,1.6,0,3,-1,3.82,4.2,1.85,1.43,2.84
12,16,28,28,-3,3,0.33,2.8,1,3,2.0,1.0,-1.67,1.8,0,3,-1,2.36,3.89,2.77,1.42,2.87
12,20,20,28,1,-1,0.75,1.4,2,1,1.75,1.6,-1.0,-0.2,2,1,1,1.71,4.28,4.48,1.49,2.58
12,4,15,14,0,0,0.8,1.0,2,1,1.6,1.8,-0.8,-0.8,1,1,0,2.58,3.78,2.56,1.44,2.79
12,9,7,8,3,-3,1.2,0.6,2,0,1.6,2.6,-0.4,-2.0,3,0,1,1.39,5.35,7.46,1.46,2.72
12,6,21,22,4,-4,2.0,1.2,3,2,1.0,1.4,1.0,-0.2,4,0,1,1.54,4.33,6.08,1.75,2.11
12,24,6,3,-1,1,2.4,1.6,3,3,1.0,1.6,1.4,0.0,2,3,-1,1.67,4.05,5.12,1.79,2.05
12,23,15,14,-3,3,2.0,1.4,2,2,1.4,1.4,0.6,0.0,0,3,-1,1.85,3.88,4.07,1.6,2.36
12,13,8,9,-2,2,1.8,1.4,2,2,1.6,1.8,0.2,-0.4,0,2,-1,2.7,3.61,2.49,1.63,2.28
12,15,17,18,2,-2,1.8,0.8,2,1,1.8,1.4,0.0,-0.6,3,1,1,1.3,5.79,9.4,1.52,2.52
12,2,3,3,-2,2,1.2,1.8,1,2,2.4,1.6,-1.2,0.2,1,3,-1,2.09,3.71,3.36,1.66,2.23
